10,51,345.78824533062806,0.19199872016906738,0.7776039810435433,2679522.35068931
16,25,137.69118158660672,0.04388546943664551,0.5329494133333333,775070.831162475
17,25,199.5525152380806,0.04788637161254883,0.5066286000000001,1969416.207830357
18,24,167.83040632214338,0.044879913330078125,0.7166682942708335,749380.5774919653
20,16,263.0478482599298,0.03327035903930664,0.3122971246065808,7947059.819324973
23,23,180.48533181344507,0.053854942321777344,0.5046522608695654,1072928.9006004916
24,9,152.72410772937,0.008972406387329102,0.20892288888888888,731007.0645758349
25,15,138.0990585711645,0.029920339584350586,0.6910695333333334,399667.62217125035
26,8,123.00048289807701,0.011968135833740234,0.0,0.0
27,8,75.22470209710147,0.013967275619506836,0.18850324999999998,399063.1572511428
29,4,55.98671894785845,0.0059778690338134766,0.7298625000000003,76708.58407968408
30,16,275.5052177986115,0.029918193817138672,0.21434434615384612,1884941.9273403955
31,5,179.22692486148998,0.005445957183837891,0.7529013333333333,142829.01378431258
32,13,316.2856368692821,0.04487943649291992,0.42375722222222223,399707.5318090797
33,8,85.30393332751103,0.012964725494384766,0.4864070833333334,105225.3590670502
35,7,116.66187983187233,0.014961004257202148,0.12107104761904762,722686.4852876583
36,15,238.0828965609296,0.024921417236328125,0.403984,245147.22225951686
39,3,41.38628423817474,0.0029897689819335938,0.086901,476246.3520347837
40,25,121.86454586917145,0.053856611251831055,0.722427,168687.69559993112
41,38,260.0699367090615,0.12317872047424316,0.6740441882440475,905291.6804560374
42,43,267.90341366908166,0.14960384368896484,0.7663088194444444,929523.5676614399
43,19,138.3098493756215,0.028922319412231445,0.64110826625387,366750.44811456173
44,27,298.9009914566276,0.06781983375549316,0.4599249546200346,1697802.3746483005
46,55,577.815481908224,0.2982039451599121,0.3817868040123457,10937336.38970878
48,17,271.99943620745745,0.03094315528869629,0.4481610555555556,377933.1822934034
51,25,310.8049046249773,0.04886770248413086,0.377095189155348,1052606.321998409
52,11,201.1004581508772,0.014526844024658203,0.594862545454545,338062.06103834085
53,13,149.52080044792316,0.017917156219482422,0.6543016025641026,274223.6299504239
55,5,14.173468731798696,0.00797891616821289,1.0,14173.468731798695
56,11,685.0637461443648,0.01595759391784668,0.34334627710651827,9824133.454740698
57,4,73.96372328817279,0.0049762725830078125,0.1806104166666667,245712.4832107986
58,5,115.20189230378429,0.00698399543762207,0.6267343999999999,91906.4697133142
59,15,184.9250990428567,0.020946025848388672,0.4722606428138265,645705.9104158379
60,5,111.3328411903765,0.004988193511962891,0.5859582,190001.3365976899
62,7,124.99816087276449,0.006979703903198242,0.8336639999999998,149938.29753085718
63,5,62.27076270342886,0.004984617233276367,0.6162922,101040.97164206988
64,3,92.97063106386757,0.005984306335449219,0.12413266666666663,1497923.6902002848
65,2,15.635247944155402,0.0029931068420410156,2.75e-05,1563524.7944155403
66,9,106.19492583780603,0.010970354080200195,0.6023559999999999,132224.45593362485
67,5,145.21823505237015,0.007978200912475586,0.5870223333333333,148428.6646074603
79,20,168.5734533592722,0.028923749923706055,0.6161972166666667,820711.8539313157
80,17,320.23960225710186,0.039893150329589844,0.1626607542793572,132360637.38436535
81,25,351.11242684361355,0.056849002838134766,0.609001267379679,1939120.9503056193
82,18,187.37956738446061,0.040884971618652344,0.5362968333333333,1746976.261446574
83,19,290.0765311957193,0.03490614891052246,0.608332361615202,892338.5023742378
84,2,15.797313727770751,0.002992391586303711,0.04736400000000001,333529.9748283664
85,3,26.246648685346457,0.0029914379119873047,0.18748288888888887,209992.35322937754
86,23,242.634247843881,0.043882131576538086,0.3218024010831801,1392076.8888248547
87,11,147.61041982179444,0.016948699951171875,0.5888838965764376,413340.5306228208
88,3,65.42620170335012,0.0029892921447753906,0.6666666666666666,61729.62130711084
90,8,79.2568474630179,0.012967109680175781,0.6970215909090909,187618.0021101179
91,15,116.58554877510207,0.024933576583862305,0.5831106,199937.28252427938
92,15,573.3895626736967,0.03091597557067871,0.4130504389741155,3073121.167698507
93,35,272.1537440057738,0.11768555641174316,0.4928718891625615,825396.8212906681
94,7,188.39453434902524,0.011968374252319336,0.3309696428571428,318763.1902572761
95,16,216.75493843564408,0.01994633674621582,0.5598898125,387138.56476115837
97,22,299.27851616890456,0.06084156036376953,0.4506434356881355,957245.1964737707
